customer_id,customer_fname,customer_lname,customer_city,customer_country,customer_segment
9991,Philip,Richardson,Danbury,EE. UU.,Corporate
2161,Mary,Mercer,Bellflower,EE. UU.,Corporate
5789,Katherine,Smith,Caguas,Puerto Rico,Consumer
1991,Lori,Wells,Caguas,Puerto Rico,Consumer
2360,Denise,Smith,San Antonio,EE. UU.,Home Office
1209,Mary,Webb,San Marcos,EE. UU.,Consumer
11032,Mary,Welch,Garden Grove,EE. UU.,Corporate
3421,Kathryn,Norris,Caguas,Puerto Rico,Corporate
11830,Mary,Evans,Pico Rivera,EE. UU.,Corporate
34,Mary,Smith,Caguas,Puerto Rico,Corporate
1303,Mary,Contreras,Dallas,EE. UU.,Corporate
7648,Samantha,Smith,Caguas,Puerto Rico,Consumer
736,Carol,Gill,Longview,EE. UU.,Consumer
8254,Jesse,Esparza,Martinsburg,EE. UU.,Consumer
7774,Mary,Smith,Caguas,Puerto Rico,Home Office
8412,Tiffany,Wagner,Carson,EE. UU.,Home Office
11837,Stephanie,Smith,Norwalk,EE. UU.,Consumer
186,Diane,Jones,Caguas,Puerto Rico,Home Office
369,Madison,Sheppard,Chicago,EE. UU.,Corporate
5405,Hannah,Deleon,Chicago,EE. UU.,Consumer
12163,Mary,Smith,Caguas,Puerto Rico,Consumer
4011,Victoria,Gallagher,Caguas,Puerto Rico,Corporate
5216,Mary,Pitts,Caguas,Puerto Rico,Corporate
7475,Joan,Smith,Bridgeton,EE. UU.,Corporate
7291,Mary,Smith,Detroit,EE. UU.,Corporate
7590,Robert,Johnson,Los Angeles,EE. UU.,Home Office
12373,Mary,Herman,Chicago,EE. UU.,Home Office
9792,Judith,Bailey,Caguas,Puerto Rico,Home Office
797,Carl,Rodriguez,Caguas,Puerto Rico,Consumer
11132,Jonathan,Washington,Caguas,Puerto Rico,Home Office
9682,Johnny,Smith,Caguas,Puerto Rico,Corporate
4153,Kathleen,Torres,Sugar Land,EE. UU.,Consumer
7479,Emma,Smith,Caguas,Puerto Rico,Corporate
2069,Alice,Ellison,Caguas,Puerto Rico,Corporate
5715,Kelly,Smith,Caguas,Puerto Rico,Corporate
11699,Mary,Atkinson,Hampton,EE. UU.,Consumer
7892,Michael,Hayes,Dallas,EE. UU.,Consumer
8042,Mary,Smith,Lakewood,EE. UU.,Corporate
11072,Nathan,Anthony,Wheaton,EE. UU.,Home Office
6800,Christine,Ford,West Covina,EE. UU.,Corporate
8124,Peter,Smith,Glendale,EE. UU.,Consumer
9059,Michael,Mills,Caguas,Puerto Rico,Home Office
8451,Janice,Novak,Houston,EE. UU.,Corporate
10960,Danielle,Browning,Van Nuys,EE. UU.,Corporate
6662,Mary,Rocha,Troy,EE. UU.,Consumer
8116,Melissa,Smith,Dallas,EE. UU.,Consumer
9925,Mary,Miller,Redmond,EE. UU.,Consumer
7129,Mary,Wyatt,Caguas,Puerto Rico,Corporate
6660,Christine,Smith,Spring Valley,EE. UU.,Home Office
8063,Mary,Newman,Brooklyn,EE. UU.,Consumer
3304,Amanda,Gibson,Chicago,EE. UU.,Consumer
2948,Mary,Brown,Los Angeles,EE. UU.,Consumer
1970,Mary,Smith,Caguas,Puerto Rico,Corporate
11020,Laura,Smith,Federal Way,EE. UU.,Consumer
11311,Julie,White,Chicago,EE. UU.,Home Office
4106,Angela,Fisher,North Hills,EE. UU.,Consumer
1588,Mary,Smith,Caguas,Puerto Rico,Corporate
1976,Jacqueline,Salazar,Caguas,Puerto Rico,Corporate
7352,Debra,Smith,Anaheim,EE. UU.,Consumer
2263,Mary,Smith,Parkville,EE. UU.,Consumer
7315,Mary,Smith,Elgin,EE. UU.,Home Office
11444,Kathleen,Patrick,San Diego,EE. UU.,Corporate
12293,Mary,Smith,Las Vegas,EE. UU.,Consumer
6922,Mary,Smith,Frankfort,EE. UU.,Consumer
1602,Stephen,Huang,Santa Ana,EE. UU.,Home Office
11415,George,Smith,Oxnard,EE. UU.,Corporate
6311,Mary,Lloyd,Cordova,EE. UU.,Home Office
7974,Mary,Shaw,Baltimore,EE. UU.,Consumer
4388,Richard,Moore,Holland,EE. UU.,Consumer
3889,Mary,Smith,Caguas,Puerto Rico,Consumer
5612,Mary,Huang,Caguas,Puerto Rico,Corporate
4863,Elizabeth,Smith,Caguas,Puerto Rico,Corporate
11565,Rose,Pena,Harlingen,EE. UU.,Consumer
11880,Mary,Smith,Honolulu,EE. UU.,Consumer
5603,David,Smith,Charlotte,EE. UU.,Corporate
5763,Mary,Smith,Clovis,EE. UU.,Home Office
1603,Mary,Smith,Laredo,EE. UU.,Consumer
10436,Eric,King,New York,EE. UU.,Consumer
3756,Mary,Watson,Caguas,Puerto Rico,Corporate
2575,Mary,Carroll,Pomona,EE. UU.,Consumer
10269,Mary,Flowers,Caguas,Puerto Rico,Consumer
277,Roger,Hunt,Caguas,Puerto Rico,Corporate
3979,Mary,Wagner,Caguas,Puerto Rico,Corporate
11390,Mary,Williams,Caguas,Puerto Rico,Corporate
2102,Mary,Parks,Tustin,EE. UU.,Corporate
3833,Robert,Smith,Greeley,EE. UU.,Consumer
1894,Michael,Flores,Pico Rivera,EE. UU.,Home Office
4809,Elizabeth,Gonzales,Caguas,Puerto Rico,Corporate
531,Paul,Burns,Caguas,Puerto Rico,Corporate
12237,Mary,Holmes,Pompano Beach,EE. UU.,Consumer
4847,Michael,Smith,Caguas,Puerto Rico,Home Office
8536,Anthony,Smith,Bayonne,EE. UU.,Consumer
6586,Mary,Bell,Caguas,Puerto Rico,Consumer
10620,Mary,Smith,Caguas,Puerto Rico,Corporate
9295,Jane,Smith,College Station,EE. UU.,Consumer
7982,Ronald,Hall,Chicago,EE. UU.,Corporate
4619,Mary,Nelson,Richmond,EE. UU.,Consumer
2188,James,Patel,Tulare,EE. UU.,Corporate
6525,Mary,Taylor,San Diego,EE. UU.,Consumer
9452,Patricia,Brown,New York,EE. UU.,Home Office
6568,Mary,Wilson,Joliet,EE. UU.,Consumer
8486,Joseph,Cain,Los Angeles,EE. UU.,Consumer
8082,Pamela,Smith,Caguas,Puerto Rico,Consumer
10511,Katherine,Smith,Caguas,Puerto Rico,Corporate
3913,Dennis,Smith,Caguas,Puerto Rico,Consumer
11284,Sarah,Sherman,Manati,Puerto Rico,Consumer
8384,Robert,Hall,Opa Locka,EE. UU.,Consumer
5154,Teresa,Willis,Englewood,EE. UU.,Consumer
10897,Mary,Reed,Ventura,EE. UU.,Consumer
8048,Debra,Bryant,Caguas,Puerto Rico,Consumer
6878,Betty,Smith,Caguas,Puerto Rico,Corporate
3377,Ralph,Smith,Columbia,EE. UU.,Consumer
2969,Mary,Fernandez,Cicero,EE. UU.,Consumer
7751,Mary,Smith,National City,EE. UU.,Consumer
3926,Ann,Allison,Fullerton,EE. UU.,Home Office
8705,Patricia,Smith,Stockton,EE. UU.,Consumer
8898,Mary,Smith,Montebello,EE. UU.,Home Office
10965,Robert,Smith,Caguas,Puerto Rico,Home Office
4531,Gary,Shaffer,Laredo,EE. UU.,Consumer
986,Catherine,Hawkins,Caguas,Puerto Rico,Home Office
1496,Frank,Davis,Bridgeton,EE. UU.,Consumer
12328,Mary,Jackson,Tempe,EE. UU.,Consumer
7491,Sharon,Dominguez,Caguas,Puerto Rico,Consumer
8939,Mary,Smith,Staten Island,EE. UU.,Corporate
8800,John,Smith,Caguas,Puerto Rico,Consumer
543,Alice,Lucero,Greenville,EE. UU.,Home Office
7420,Sharon,Moore,Caguas,Puerto Rico,Consumer
12307,Mary,Glover,Caguas,Puerto Rico,Consumer
8125,Philip,Robbins,Caguas,Puerto Rico,Corporate
5331,Victoria,Hines,Bakersfield,EE. UU.,Consumer
10220,Gerald,Mason,Caguas,Puerto Rico,Consumer
1355,Samuel,Johnson,Caguas,Puerto Rico,Consumer
10333,Mary,Dennis,Caguas,Puerto Rico,Consumer
313,Mary,Stark,Caguas,Puerto Rico,Consumer
2501,Sharon,Caldwell,Caguas,Puerto Rico,Consumer
9822,Peter,Goodman,Caguas,Puerto Rico,Consumer
8187,Mary,Fox,Caguas,Puerto Rico,Home Office
5131,Steven,Barr,Santee,EE. UU.,Home Office
7245,Mary,Peters,Caguas,Puerto Rico,Home Office
12092,Mary,Krueger,Caguas,Puerto Rico,Consumer
10778,Mary,Mercado,Lakewood,EE. UU.,Consumer
2970,Kenneth,Smith,Brownsville,EE. UU.,Consumer
11570,Mary,Kim,Detroit,EE. UU.,Home Office
10044,Brenda,Hall,Caguas,Puerto Rico,Consumer
10074,Diana,Chen,Caguas,Puerto Rico,Corporate
11673,Donald,Smith,Saginaw,EE. UU.,Consumer
7462,Carol,Bass,Tucson,EE. UU.,Consumer
4372,Mary,Smith,Caguas,Puerto Rico,Consumer
4479,Billy,Mooney,Caguas,Puerto Rico,Corporate
2740,Robert,Williams,Caguas,Puerto Rico,Corporate
5173,Mary,Smith,Corona,EE. UU.,Home Office
988,Mary,Brady,Pittsfield,EE. UU.,Consumer
4203,Eric,Nolan,Portland,EE. UU.,Consumer
4395,Sandra,Gomez,Caguas,Puerto Rico,Consumer
6607,Joan,Cole,Caguas,Puerto Rico,Home Office
2512,Mary,Horne,Caguas,Puerto Rico,Consumer
10509,Mary,Smith,Columbus,EE. UU.,Consumer
5695,Jeffrey,Smith,Caguas,Puerto Rico,Corporate
7835,Michael,Gallegos,Caguas,Puerto Rico,Consumer
2281,Michael,Estes,Caguas,Puerto Rico,Home Office
11475,Mary,Garner,Houston,EE. UU.,Home Office
1837,Mary,Vega,Caguas,Puerto Rico,Home Office
1614,Christine,Haley,San Diego,EE. UU.,Corporate
10109,Mary,Dodson,Caguas,Puerto Rico,Consumer
880,Mary,Guzman,Marietta,EE. UU.,Consumer
1679,Maria,Smith,Caguas,Puerto Rico,Consumer
9471,Mary,Adams,Caguas,Puerto Rico,Consumer
6695,Lori,Washington,Bronx,EE. UU.,Corporate
12246,Anthony,Golden,Pompano Beach,EE. UU.,Consumer
11569,Mary,Smith,Caguas,Puerto Rico,Corporate
3547,Rebecca,Waller,South San Francisco,EE. UU.,Consumer
5493,Mary,Cochran,Jersey City,EE. UU.,Home Office
52,Mary,Lawson,Chicago,EE. UU.,Corporate
9517,Angela,Vargas,Caguas,Puerto Rico,Consumer
6659,John,Frederick,Caguas,Puerto Rico,Corporate
2858,Julie,Carter,Caguas,Puerto Rico,Corporate
4025,Janet,Schmidt,Oceanside,EE. UU.,Corporate
7262,Laura,Lee,Webster,EE. UU.,Consumer
3458,Henry,Smith,Caguas,Puerto Rico,Corporate
7050,Mary,Holloway,Porterville,EE. UU.,Consumer
2634,Mary,Smith,Caguas,Puerto Rico,Corporate
11081,William,Smith,Caguas,Puerto Rico,Corporate
10784,Raymond,Reed,Loveland,EE. UU.,Corporate
7013,Amber,Smith,Amarillo,EE. UU.,Consumer
7670,Anna,Smith,Houston,EE. UU.,Corporate
5656,Marilyn,Smith,Caguas,Puerto Rico,Consumer
6028,Elizabeth,Fritz,Caguas,Puerto Rico,Corporate
4916,Larry,Smith,Caguas,Puerto Rico,Consumer
1852,Thomas,Crawford,Rome,EE. UU.,Consumer
1103,Mary,Smith,Mentor,EE. UU.,Corporate
3314,Charles,Smith,Caguas,Puerto Rico,Consumer
3867,Mary,Frazier,Caguas,Puerto Rico,Consumer
11313,Mary,Smith,Caguas,Puerto Rico,Consumer
2250,Amanda,Smith,New York,EE. UU.,Corporate
1969,Ethan,Alexander,La Crosse,EE. UU.,Corporate
944,Stephanie,Smith,Wyoming,EE. UU.,Corporate
10248,Charles,Davis,Newburgh,EE. UU.,Consumer
8390,Mary,Ritter,Pompano Beach,EE. UU.,Consumer
3519,Nicholas,Ruiz,San Antonio,EE. UU.,Consumer
10954,Mary,White,Las Vegas,EE. UU.,Consumer
2131,Evelyn,Green,Annandale,EE. UU.,Consumer
3804,Andrew,Le,Hagerstown,EE. UU.,Consumer
4276,Jacqueline,Page,Riverside,EE. UU.,Consumer
6045,Mary,Christensen,Bakersfield,EE. UU.,Consumer
14504,Winter,Dejesus,Atlanta,EE. UU.,Consumer
13002,Illana,Holden,Dayton,EE. UU.,Consumer
13001,Hannah,Vaughn,San Francisco,EE. UU.,Consumer
12998,Zelda,David,Tracy,EE. UU.,Consumer
13339,Cherokee,Michael,San Jose,EE. UU.,Consumer
13374,Jolene,Holland,Madison,EE. UU.,Consumer
14192,Beverly,Larson,Dallas,EE. UU.,Consumer
13384,Charity,Benson,Lawrence,EE. UU.,Consumer
229,Mary,Garrett,Jacksonville,EE. UU.,Consumer
10830,Mary,Espinoza,Rosemead,EE. UU.,Consumer
10720,Judith,Gibbs,Bakersfield,EE. UU.,Consumer
8393,Mary,Smith,Richmond,EE. UU.,Consumer
14041,Ursa,Solis,Chandler,EE. UU.,Consumer
6664,Mary,Hall,Portland,EE. UU.,Consumer
5640,Matthew,Smith,Cumberland,EE. UU.,Consumer
13733,Kylynn,Patrick,San Diego,EE. UU.,Consumer
7441,Linda,Smith,Joliet,EE. UU.,Consumer
4588,Melissa,Rosario,Tampa,EE. UU.,Consumer
11621,Kyle,Johns,Los Angeles,EE. UU.,Consumer
3454,Christopher,Bradshaw,Brooklyn,EE. UU.,Consumer
13601,Camilla,Melton,Houston,EE. UU.,Consumer
2015,Mary,Smith,San Antonio,EE. UU.,Consumer
11645,Mary,Ward,Summerville,EE. UU.,Consumer
8247,Mary,Smith,Philadelphia,EE. UU.,Consumer
2120,Jeremy,Smith,Brooklyn,EE. UU.,Consumer
10987,Stephen,Campbell,Escondido,EE. UU.,Consumer
3297,Bryan,Lewis,Moreno Valley,EE. UU.,Consumer
3580,Jessica,Larson,Palatine,EE. UU.,Consumer
13576,Iris,Holcomb,Highland,EE. UU.,Consumer
3923,Mary,King,Albuquerque,EE. UU.,Consumer
7376,Mary,Smith,Lombard,EE. UU.,Consumer
7551,Robert,Richardson,El Paso,EE. UU.,Consumer
13935,Sylvia,Jackson,Fort Lauderdale,EE. UU.,Consumer
3403,Evelyn,Smith,Philadelphia,EE. UU.,Consumer
7204,Kathleen,Turner,Fresno,EE. UU.,Consumer
10722,Donna,Newton,Lake Forest,EE. UU.,Consumer
4997,Roy,Todd,Valrico,EE. UU.,Consumer
1768,Arthur,Smith,Las Vegas,EE. UU.,Consumer
5445,Alexander,Pugh,Hilliard,EE. UU.,Consumer
9193,Marie,Smith,Carlsbad,EE. UU.,Consumer
10092,Mary,Smith,Philadelphia,EE. UU.,Consumer
1034,Mary,Smith,Merced,EE. UU.,Consumer
6834,Mary,Smith,Fresno,EE. UU.,Consumer
440,Mary,Skinner,Brooklyn,EE. UU.,Consumer
4559,Margaret,Mcdaniel,Tucson,EE. UU.,Consumer
3238,Benjamin,Hoffman,Brooklyn,EE. UU.,Consumer
11583,Mary,Smith,Blacksburg,EE. UU.,Consumer
2255,Cheryl,Kline,Philadelphia,EE. UU.,Consumer
4995,Mary,Smith,Lawrenceville,EE. UU.,Consumer
10145,Mary,Lester,Chicago,EE. UU.,Consumer
12648,Maryam,Gregory,South Ozone Park,EE. UU.,Consumer
12697,Bell,Ross,Cerritos,EE. UU.,Consumer
14986,Ila,Salas,Elgin,EE. UU.,Consumer
15019,Chanda,Cabrera,Mchenry,EE. UU.,Consumer
9403,Mary,Peters,Fountain Valley,EE. UU.,Consumer
1176,Julia,Smith,Chula Vista,EE. UU.,Consumer
12419,Jane,Smith,Greensburg,EE. UU.,Consumer
5503,Tiffany,Smith,Escondido,EE. UU.,Consumer
11559,Mary,Smith,Long Beach,EE. UU.,Consumer
2779,Andrea,Randall,Mentor,EE. UU.,Consumer
11358,Shirley,Harvey,Salt Lake City,EE. UU.,Consumer
11239,Debra,Smith,New Albany,EE. UU.,Consumer
7805,Joe,Powers,Hickory,EE. UU.,Consumer
12417,Mary,Smith,Massapequa,EE. UU.,Consumer
3911,Margaret,Melton,El Paso,EE. UU.,Consumer
3840,Mary,York,Salinas,EE. UU.,Consumer
8437,Rachel,Sweeney,Atlanta,EE. UU.,Consumer
1771,Carol,Smith,Bridgeton,EE. UU.,Consumer
5116,Doris,Smith,Brockton,EE. UU.,Consumer
5369,Mary,Short,North Richland Hills,EE. UU.,Consumer
4137,Roy,Hobbs,Tucson,EE. UU.,Consumer
8298,Theresa,Russell,Scottsdale,EE. UU.,Consumer
8427,Cynthia,Velez,Chicago,EE. UU.,Consumer
7828,Mary,Baldwin,Oak Lawn,EE. UU.,Consumer
3239,Mary,Smith,Olathe,EE. UU.,Consumer
6362,Ethan,Smith,Plano,EE. UU.,Consumer
500,Nicholas,Smith,Michigan City,EE. UU.,Consumer
7090,Mary,Smith,Van Nuys,EE. UU.,Consumer
7700,Mary,Smith,Decatur,EE. UU.,Consumer
9705,Patricia,Smith,Washington,EE. UU.,Consumer
2177,Mary,Smith,Norwalk,EE. UU.,Consumer
4763,Mary,Byrd,Martinsburg,EE. UU.,Consumer
231,Mary,Conner,Wyoming,EE. UU.,Consumer
7501,Christopher,Lawrence,Las Vegas,EE. UU.,Consumer
5665,Mary,Smith,Virginia Beach,EE. UU.,Consumer
6796,Jeremy,Smith,Lenoir,EE. UU.,Consumer
8708,Jane,Stephenson,Dallas,EE. UU.,Consumer
9458,Mary,Carlson,Bronx,EE. UU.,Consumer
7173,Mary,Glass,Salem,EE. UU.,Consumer
4706,Mary,Neal,Ballwin,EE. UU.,Consumer
10229,Madison,Smith,Detroit,EE. UU.,Consumer
112,Mary,Daniels,Middletown,EE. UU.,Consumer
7642,Mary,Briggs,San Jose,EE. UU.,Consumer
523,Christopher,Johnson,Mission Viejo,EE. UU.,Consumer
1099,Maria,Smith,Washington,EE. UU.,Consumer
294,Mary,Smith,Newark,EE. UU.,Consumer
6030,Alexander,Adams,Brooklyn,EE. UU.,Consumer
18167,McKenzie,Vargas,Oxnard,EE. UU.,Consumer
17889,Medge,Ross,Carrollton,EE. UU.,Consumer
16625,Tara,Fulton,Los Angeles,EE. UU.,Consumer
19084,Kiayada,Cooke,Austin,EE. UU.,Consumer
19165,Jolene,Ramirez,Augusta,EE. UU.,Consumer
16540,Sacha,Clemons,Pekin,EE. UU.,Consumer
15827,Geraldine,Case,Carson,EE. UU.,Consumer
3704,Mary,Smith,Chandler,EE. UU.,Consumer
5916,Karen,Hicks,Hayward,EE. UU.,Consumer
2589,Nathan,Taylor,Wayne,EE. UU.,Consumer
7027,Mary,Smith,Joliet,EE. UU.,Consumer
3379,Peter,Smith,Union City,EE. UU.,Consumer
3539,Richard,Smith,Washington,EE. UU.,Consumer
17717,Emily,Stevens,Brooklyn,EE. UU.,Consumer
20495,Cora,Wood,Tucson,EE. UU.,Consumer
18512,Rhiannon,Miller,Richmond,EE. UU.,Consumer
2774,Sandra,Smith,Lockport,EE. UU.,Consumer
9314,Olivia,Smith,Chula Vista,EE. UU.,Consumer
9159,Christopher,Smith,Los Angeles,EE. UU.,Consumer
3344,Mary,Park,Virginia Beach,EE. UU.,Consumer
17316,Lilah,Dean,Baltimore,EE. UU.,Consumer
9571,Lori,Smith,Hyattsville,EE. UU.,Consumer
17439,Bo,Burgess,Chicago,EE. UU.,Consumer
12197,Daniel,Williams,Pawtucket,EE. UU.,Consumer
15917,Deanna,Gilliam,Wyoming,EE. UU.,Consumer
10918,James,Smith,Mechanicsburg,EE. UU.,Consumer
18411,Lesley,Montoya,Portland,EE. UU.,Consumer
4650,Mary,Smith,Hanover,EE. UU.,Consumer
8215,David,Richardson,Eagle Pass,EE. UU.,Consumer
671,Anthony,Reyes,Tucson,EE. UU.,Consumer
11519,Karen,Smith,Howell,EE. UU.,Consumer
15353,Brenda,Byers,San Jose,EE. UU.,Consumer
15582,Patricia,Roach,Opa Locka,EE. UU.,Consumer
4234,Dorothy,Spencer,Lilburn,EE. UU.,Consumer
7436,Megan,Taylor,Fairfield,EE. UU.,Consumer
674,Jose,Reynolds,Morrisville,EE. UU.,Consumer
683,Mary,Delgado,Harlingen,EE. UU.,Consumer
7954,Danielle,Smith,York,EE. UU.,Consumer
4256,Mary,Tate,Bronx,EE. UU.,Consumer
4832,Raymond,Navarro,Vallejo,EE. UU.,Consumer
4514,Carl,Nicholson,West Covina,EE. UU.,Consumer
6364,Megan,Hudson,San Bernardino,EE. UU.,Consumer
12187,Mary,Smith,Fayetteville,EE. UU.,Consumer
8273,Theresa,Lopez,New Orleans,EE. UU.,Consumer
17572,Genevieve,Buchanan,Memphis,EE. UU.,Consumer
19955,Ina,Bradley,Las Vegas,EE. UU.,Consumer
17155,Darryl,Lowe,Bend,EE. UU.,Consumer
18982,Mia,Aguirre,Tucson,EE. UU.,Consumer
17077,Candice,Mcleod,Tracy,EE. UU.,Consumer
19030,Anika,Jennings,Memphis,EE. UU.,Consumer
20360,Charity,Stout,San Benito,EE. UU.,Consumer
17181,Regan,Aguirre,Decatur,EE. UU.,Consumer
5993,Austin,Clayton,Carson,EE. UU.,Consumer
1255,Richard,Goodman,New York,EE. UU.,Consumer
10763,Angela,Smith,Miami,EE. UU.,Consumer
515,Helen,Poole,Stockbridge,EE. UU.,Consumer
1517,James,Brown,Philadelphia,EE. UU.,Consumer
11767,Joshua,Huynh,West Haven,EE. UU.,Consumer
2596,Mary,Stewart,Yuma,EE. UU.,Consumer
6098,Mary,Meadows,Westland,EE. UU.,Consumer
3717,Mary,Smith,Lakewood,EE. UU.,Consumer
1368,Donna,Wilson,Miami,EE. UU.,Consumer
7692,Lawrence,Smith,Orlando,EE. UU.,Consumer
4892,Mary,Nichols,Canton,EE. UU.,Consumer
4394,Christopher,Smith,Provo,EE. UU.,Consumer
7549,Timothy,Ellison,Phoenix,EE. UU.,Consumer
438,Diane,Smith,Carlsbad,EE. UU.,Consumer
7812,Madison,Smith,Hickory,EE. UU.,Consumer
10765,Mary,Byrd,Milford,EE. UU.,Consumer
145,Joan,Walters,Dayton,EE. UU.,Consumer
1352,William,Strickland,Lawrence,EE. UU.,Consumer
10179,Samantha,Cruz,Jersey City,EE. UU.,Consumer
481,Ann,Jackson,Los Angeles,EE. UU.,Consumer
9580,Mary,Robbins,Las Vegas,EE. UU.,Consumer
9336,Janice,Guzman,Spring Valley,EE. UU.,Consumer
9740,Mary,Smith,San Jose,EE. UU.,Consumer
10432,Mary,White,Bristol,EE. UU.,Consumer
11186,Betty,Le,Winnetka,EE. UU.,Consumer
7673,Matthew,Delgado,Chicago,EE. UU.,Consumer
11024,Philip,Hall,San Diego,EE. UU.,Consumer
12321,Helen,Christensen,Pasadena,EE. UU.,Consumer
1573,Aaron,Norman,Phoenix,EE. UU.,Consumer
2303,Brittany,Smith,Chicago,EE. UU.,Consumer
7246,Peter,Alvarado,Raleigh,EE. UU.,Consumer
9165,Judith,Campos,San Diego,EE. UU.,Consumer
6249,Mary,Andrade,Middletown,EE. UU.,Consumer
7777,Evelyn,Rogers,Rowland Heights,EE. UU.,Consumer
666,Amanda,Simpson,Orange Park,EE. UU.,Consumer
2081,Mary,Williams,Rio Rancho,EE. UU.,Consumer
18393,Avye,Cunningham,Caguas,Puerto Rico,Home Office
9436,Mary,Torres,Caguas,Puerto Rico,Home Office
17944,Emi,Gilbert,Caguas,Puerto Rico,Home Office
20519,Whilemina,Michael,Caguas,Puerto Rico,Home Office
6350,Mary,Wilson,Caguas,Puerto Rico,Home Office
4989,Mary,Smith,Caguas,Puerto Rico,Home Office
4766,Thomas,Smith,Caguas,Puerto Rico,Home Office
5654,Jerry,Smith,Caguas,Puerto Rico,Home Office
4028,Rose,Smith,Caguas,Puerto Rico,Home Office
15368,Lisandra,Farmer,Caguas,Puerto Rico,Home Office
15436,Kelsey,Hunter,Caguas,Puerto Rico,Home Office
662,Michelle,Moss,Caguas,Puerto Rico,Home Office
2261,Mary,Smith,Aguadilla,Puerto Rico,Home Office
4488,Frances,Smith,Caguas,Puerto Rico,Home Office
738,Mary,Wood,Caguas,Puerto Rico,Home Office
9544,Hannah,Long,Caguas,Puerto Rico,Home Office
2801,Mary,Jackson,Caguas,Puerto Rico,Home Office
10986,Mary,Smith,Caguas,Puerto Rico,Home Office
10733,Mary,Smith,Caguas,Puerto Rico,Home Office
268,Mary,Miller,Caguas,Puerto Rico,Home Office
5762,Crystal,Foster,Trujillo Alto,Puerto Rico,Home Office
8179,Julia,Terry,Caguas,Puerto Rico,Home Office
10655,Larry,Bass,Caguas,Puerto Rico,Home Office
5063,Frank,Smith,Caguas,Puerto Rico,Home Office
9079,Mildred,Ferguson,Caguas,Puerto Rico,Home Office
8137,Janet,Simmons,Caguas,Puerto Rico,Home Office
601,Patricia,Smith,Caguas,Puerto Rico,Home Office
17610,Guinevere,Floyd,Caguas,Puerto Rico,Home Office
17616,Ivana,Nichols,Caguas,Puerto Rico,Home Office
17614,Velma,Johnston,Caguas,Puerto Rico,Home Office
20207,Chastity,Lynn,Caguas,Puerto Rico,Home Office
18966,Rhea,Randolph,Caguas,Puerto Rico,Home Office
16134,Heidi,Holder,Caguas,Puerto Rico,Home Office
16097,Demetria,Boone,Caguas,Puerto Rico,Home Office
15249,Aileen,Holder,Caguas,Puerto Rico,Home Office
17836,Xerxes,Joyner,Caguas,Puerto Rico,Home Office
16203,Xaviera,Pratt,Caguas,Puerto Rico,Home Office
19033,Remedios,Hess,Caguas,Puerto Rico,Home Office
18623,Fatima,Rodriguez,Caguas,Puerto Rico,Home Office
19855,Isabella,Sears,Caguas,Puerto Rico,Home Office
15221,Cassady,Wilson,Caguas,Puerto Rico,Home Office
16141,Renee,Thompson,Caguas,Puerto Rico,Home Office
20088,Ria,Hickman,Caguas,Puerto Rico,Home Office
18919,Dora,Owens,Caguas,Puerto Rico,Home Office
16285,Cassandra,Wyatt,Caguas,Puerto Rico,Home Office
20212,Rosalyn,Cline,Caguas,Puerto Rico,Home Office
19977,Lael,Green,Caguas,Puerto Rico,Home Office
16354,Echo,Prince,Caguas,Puerto Rico,Home Office
18598,Kyra,Knowles,Caguas,Puerto Rico,Home Office
16281,Gloria,Hester,Caguas,Puerto Rico,Home Office
19922,May,Tran,Caguas,Puerto Rico,Home Office
17194,Margaret,Reese,Caguas,Puerto Rico,Home Office
4431,Mary,Johnson,Caguas,Puerto Rico,Home Office
5578,Sarah,Becker,Caguas,Puerto Rico,Home Office
4374,Mary,Smith,Caguas,Puerto Rico,Home Office
780,Heather,Brennan,Caguas,Puerto Rico,Home Office
9418,Debra,Snow,Caguas,Puerto Rico,Home Office
10809,Brandon,Haney,Caguas,Puerto Rico,Home Office
10147,Mary,Kelley,Caguas,Puerto Rico,Home Office
6533,Patrick,Morse,Caguas,Puerto Rico,Home Office
1051,Mary,Rich,Caguas,Puerto Rico,Home Office
8112,Mary,Smith,Caguas,Puerto Rico,Home Office
4983,Hannah,Snyder,Caguas,Puerto Rico,Home Office
8514,Mary,Lynch,Caguas,Puerto Rico,Home Office
8605,Johnny,Morse,Caguas,Puerto Rico,Home Office
1247,Robert,Montgomery,Caguas,Puerto Rico,Home Office
5795,Mary,Smith,Caguas,Puerto Rico,Home Office
8015,Mary,Blackburn,Caguas,Puerto Rico,Home Office
1883,Mary,Smith,Caguas,Puerto Rico,Home Office
4905,Mary,Hunter,Caguas,Puerto Rico,Home Office
452,Carl,Smith,Caguas,Puerto Rico,Home Office
2903,Mary,Smith,Caguas,Puerto Rico,Home Office
6055,Carol,Smith,Caguas,Puerto Rico,Home Office
5308,Mary,Smith,Caguas,Puerto Rico,Home Office
4576,Deborah,Smith,Caguas,Puerto Rico,Home Office
66,Mary,Booth,Caguas,Puerto Rico,Home Office
9055,Karen,Ross,Caguas,Puerto Rico,Home Office
6390,Joe,Daniel,Caguas,Puerto Rico,Home Office
3358,Anthony,Wright,Caguas,Puerto Rico,Home Office
2260,Laura,Haas,Caguas,Puerto Rico,Home Office
3305,Sara,Smith,Caguas,Puerto Rico,Home Office
2310,Mary,Reeves,Bayamon,Puerto Rico,Home Office
